65237 61058 1145 16396 63612 1624
65105 61139 1176 16456 63636 1024
65062 61111 1794 16208 63396 1076
65021 61146 2546 16068 63032 592
64879 61240 3519 16260 63168 1664
64339 61152 2499 15500 63088 1888
64301 60487 2403 15188 62632 1704
63946 61448 2707 14844 63748 2468
63842 62527 3935 15136 63332 1720
63630 63092 4593 15512 63484 928
63486 63522 3667 15696 64328 1020
63291 63566 3566 15664 65136 900
63493 63500 3641 15840 65472 1092
64029 64132 3594 15576 65308 1540
64812 64350 3435 15496 64832 1720
65274 64664 3444 15608 64264 1816
63 64972 3719 15084 63952 1748
336 65448 3846 14964 63404 1844
359 53 4302 15076 62664 1384
484 621 3874 15100 62932 1228
82 1092 3446 15276 63476 800
189 1394 4195 15556 63280 796
349 1580 4712 15772 62784 404
309 1584 5169 16284 62396 556
182 1389 5438 16384 62184 708
65455 1068 5643 16716 62264 580
65346 666 6828 16708 62212 764
65378 332 7373 16420 62436 952
65355 65462 8696 16068 62784 1472
65524 65184 10379 15676 62564 1008
13 42 10015 14908 62936 1208
103 575 10156 14444 63036 1200
496 1197 11243 14212 62736 1232
739 2024 11220 14412 62368 1148
740 2708 10240 14708 62276 908
806 3187 10380 15572 61708 716
629 3350 9308 16380 61008 512
133 3193 7117 17372 60716 152
65034 2779 5017 18296 60476 28
64452 1118 3964 18920 60536 436
63954 65129 3250 18924 60532 776
63544 63991 3057 18096 60852 912
63260 62924 2796 16768 60836 1016
63149 62543 3217 15672 60940 1252
62976 62851 3087 14960 61164 1512
62760 63338 3237 14484 61308 924
62717 64065 3171 14196 61700 888
62914 64767 2564 14564 62224 412
63325 65271 2206 15352 63196 172
64083 65497 2168 16296 63344 124
64944 64646 1839 16836 63032 76
246 64250 1406 17196 62648 60
833 62878 857 17028 62116 120
1111 62090 931 16960 61372 65512
1269 61499 1194 16324 61368 1240
1047 60952 1080 15392 61596 1272
1148 61290 1063 14516 62580 976
1750 61656 1288 13188 63008 1164
2301 62614 2212 12464 62444 948
2659 64217 1983 11936 61472 436
2639 65406 1827 11952 60752 604
2484 1492 3099 12232 59760 336
2295 2678 3910 12592 58496 65304
1103 3883 3601 13916 58100 120
44 4129 4033 15004 58276 332
64674 4427 4251 15840 58276 212
63937 4156 4271 16516 58548 196
63435 3519 3887 16748 59712 760
63409 2906 4269 16896 60312 540
63553 2126 4335 16508 60472 964
63652 1866 4430 16260 60316 1240
63697 1670 3892 15868 60476 1252
63775 1539 3826 15236 60992 1216
63928 1986 3144 14860 61412 924
64049 2427 2453 14548 61484 980
64800 2967 2281 14596 60864 780
65045 3098 1903 14628 60292 72
65157 3684 419 15216 60192 320
64944 2610 64608 16684 59984 760
64712 1067 65141 16420 59712 660
